start_date,end_date,symbol,name,holding_days,period_return,contribution_to_total_return,max_drawdown_during_holding
2019-04-02,2019-04-05,980080.CN,国证成长100指数,4,0.015796103700200126,0.07349592919832393,-0.0035157923020681103
2019-04-08,2019-04-08,NDX,纳指ETF国泰,1,0.002757704345256018,0.013033695030015835,0.0
2019-04-09,2019-04-12,980080.CN,国证成长100指数,4,-0.024671366656021654,-0.11692545445081226,-0.03260556375041579
2019-04-15,2019-04-22,980081.CNI,国证价值100指数,6,-0.004005403219993098,-0.018514546371325658,-0.029919000367583215
2019-04-23,2019-05-07,NDX,纳指ETF国泰,11,-0.009508056417831923,-0.04377393267165175,-0.037814286750992854
2019-05-08,2019-05-13,511880,银华日利ETF,4,0.0003855577830427226,0.0017581836514155569,-0.03774804064555071
2019-05-14,2019-05-28,159934,黄金ETF易方达,11,0.011733509354941107,0.053526654516914185,-0.03311793632632787
2019-05-29,2019-05-29,511880,银华日利ETF,1,6.956465468421769e-05,0.0003210679420790896,-0.026081395018103914
2019-05-30,2019-05-30,159934,黄金ETF易方达,1,-0.005495408242680244,-0.02536521115798429,-0.03143347534762109
2019-05-31,2019-05-31,511880,银华日利ETF,1,0.00019734410422378446,0.0009058774940120529,-0.031242334454432474
2019-06-03,2019-06-07,159934,黄金ETF易方达,5,0.029133289779912364,0.1337582381193707,-0.01897706317001635
2019-06-10,2019-06-10,511880,银华日利ETF,1,0.0,0.0,-0.0030192366575820806
2019-06-11,2019-07-02,159934,黄金ETF易方达,17,0.03632991700006771,0.171659183823464,-0.03855391770270977
2019-07-03,2019-07-04,NDX,纳指ETF国泰,2,0.00741942781806304,0.03633047594056116,-0.024594930147617156
2019-07-05,2019-07-05,980080.CN,国证成长100指数,1,0.006628161747845196,0.03269671284164666,-0.018129787574967415
2019-07-08,2019-07-19,NDX,纳指ETF国泰,10,-0.0008161784606174338,-0.004052893583291528,-0.025080977571338647
2019-07-22,2019-07-22,159934,黄金ETF易方达,1,-0.006258846098358917,-0.03105415650398058,-0.02507152771926313
2019-07-23,2019-07-31,NDX,纳指ETF国泰,7,-0.007127039094573684,-0.03514049554332921,-0.032019881055620925
2019-08-01,2019-08-01,159934,黄金ETF易方达,1,-0.014800208127926706,-0.07245364632302387,-0.046346188279692946
2019-08-02,2019-08-02,980080.CN,国证成长100指数,1,-0.014773469993035748,-0.07125235940955044,-0.060434964250887124
2019-08-05,2019-08-23,159934,黄金ETF易方达,15,0.06258313262718884,0.2973788869361149,-0.03333235763687736
2019-08-26,2019-08-26,980080.CN,国证成长100指数,1,-0.0064355645824430985,-0.03249394223001012,-0.026501773662232275
2019-08-27,2019-09-04,159934,黄金ETF易方达,7,0.00499182701009393,0.025042132856389898,-0.032339659993420145
2019-09-05,2019-09-13,980080.CN,国证成长100指数,7,0.020392226472847552,0.10281085344045415,-0.016055407876077288
2019-09-16,2019-09-16,NDX,纳指ETF国泰,1,-0.005136834050111672,-0.02642633862413568,-0.014153925745843066
2019-09-17,2019-09-24,980080.CN,国证成长100指数,6,-0.00287674588387854,-0.014723339014209635,-0.03287167308574812
2019-09-25,2019-10-17,511880,银华日利ETF,17,0.0014120282210579038,0.007206046048974457,-0.01693234801475796
2019-10-18,2019-11-28,NDX,纳指ETF国泰,30,0.06327825332806958,0.32338579759368,-0.02473092142594513
2019-11-29,2019-11-29,980081.CNI,国证价值100指数,1,-0.0032486345890511137,-0.0176528266109921,-0.0032486345890511137
2019-12-02,2019-12-02,NDX,纳指ETF国泰,1,-0.011235553947794408,-0.060854783274549185,-0.014447688327663522
2019-12-03,2019-12-05,980081.CNI,国证价值100指数,3,0.00043319724607426835,0.002319950718391084,-0.02151923022254354
2019-12-06,2019-12-09,NDX,纳指ETF国泰,2,0.006541214453427369,0.03504608859828551,-0.007571248058068858
2019-12-10,2020-01-13,980081.CNI,国证价值100指数,24,0.08441146893211293,0.4552125085196339,-0.014334712665242888
2020-01-14,2020-01-23,980080.CN,国证成长100指数,8,-0.018919821940506343,-0.1106429830429354,-0.039897153175437405
2020-01-24,2020-01-27,NDX,纳指ETF国泰,2,-0.028730113885409914,-0.164834714488296,-0.06748101730641332
2020-01-28,2020-01-28,511880,银华日利ETF,1,0.0,0.0,-0.06748101730641332
2020-01-29,2020-01-31,NDX,纳指ETF国泰,3,-0.01093628123758017,-0.060942592683556285,-0.07767930716053251
2020-02-03,2020-02-03,511880,银华日利ETF,1,0.0,0.0,-0.07767930716053251
2020-02-04,2020-02-04,159934,黄金ETF易方达,1,-0.005765403215643228,-0.03177643804107433,-0.08299685784888344
2020-02-05,2020-02-17,NDX,纳指ETF国泰,9,0.031018026889917838,0.1699724628187349,-0.0797130946031519
2020-02-18,2020-02-18,980080.CN,国证成长100指数,1,0.009197175980376837,0.05196191573181341,-0.04585778940122598
2020-02-19,2020-02-21,NDX,纳指ETF国泰,3,-0.019015446110372203,-0.108420948673837,-0.06400122918849838
2020-02-24,2020-03-09,980080.CN,国证成长100指数,11,-0.03136001214847828,-0.17540625484521666,-0.1009038500543622
2020-03-10,2020-03-10,399439.SZ,国证石油天然气指数,1,-0.008603093724698252,-0.04661072967689339,-0.1011541211314253
2020-03-11,2020-03-11,980081.CNI,国证价值100指数,1,-0.013087768026887492,-0.07029823085404452,-0.11291800748598102
2020-03-12,2020-03-13,399439.SZ,国证石油天然气指数,2,-0.04298999786613955,-0.22788973432100335,-0.15105366045124946
2020-03-16,2020-04-07,511880,银华日利ETF,17,0.0011236721860978793,0.005700506515277759,-0.15100246042188337
2020-04-08,2020-04-09,159934,黄金ETF易方达,2,-0.0019015612284448702,-0.009657658841996763,-0.15211428923098924
2020-04-10,2020-04-10,NDX,纳指ETF国泰,1,0.0,0.0,-0.15171586047667884
2020-04-13,2020-04-13,159934,黄金ETF易方达,1,-0.0004397747975315447,-0.0022292832842758514,-0.15208891446238693
2020-04-14,2020-04-28,NDX,纳指ETF国泰,11,0.04138639664417609,0.20970148414494627,-0.14493898698053165
2020-04-29,2020-04-29,980080.CN,国证成长100指数,1,-0.007102690477373996,-0.03747819599821334,-0.12326862745441747
2020-04-30,2020-05-01,NDX,纳指ETF国泰,2,-0.029454415022907243,-0.15431584615867422,-0.1490922371649781
2020-05-04,2020-05-04,511880,银华日利ETF,1,0.0,0.0,-0.1490922371649781
2020-05-05,2020-05-14,NDX,纳指ETF国泰,8,0.02946702843104454,0.14983470016175104,-0.13979661528883014
2020-05-15,2020-05-21,980080.CN,国证成长100指数,5,-0.012386654634447214,-0.06483992911527903,-0.13486899405949881
2020-05-22,2020-05-25,NDX,纳指ETF国泰,2,0.003838348337255937,0.01984357137817927,-0.13154831990133853
2020-05-26,2020-05-26,159934,黄金ETF易方达,1,0.0046546078178413275,0.02415585030145806,-0.12750601792173388
2020-05-27,2020-06-19,NDX,纳指ETF国泰,18,0.06588546489517455,0.3435149401177098,-0.12502177338046994
2020-06-22,2020-06-25,980080.CN,国证成长100指数,4,0.0346764455188755,0.1927086146695558,-0.05209346380583668
2020-06-26,2020-06-29,NDX,纳指ETF国泰,2,-0.013924902715646503,-0.08006879405458633,-0.06182183298669164
2020-06-30,2020-07-23,980080.CN,国证成长100指数,18,0.20046368454949026,1.1366239878367317,-0.10936211941590512
2020-07-24,2020-07-27,159934,黄金ETF易方达,2,0.034274365503880855,0.23329184582340368,-0.04504032139264702
2020-07-28,2020-07-28,NDX,纳指ETF国泰,1,-0.01329163848392112,-0.09357167782947329,-0.037713533703162216
2020-07-29,2020-08-12,159934,黄金ETF易方达,11,-0.04302369792113192,-0.29885631728623974,-0.08749324106029799
2020-08-13,2020-09-07,NDX,纳指ETF国泰,18,0.04162230276436385,0.2766826917856813,-0.08694284451981615
2020-09-08,2020-09-08,511880,银华日利ETF,1,4.960493214745121e-05,0.0003434717464534387,-0.06423500790061809
2020-09-09,2020-09-09,980081.CNI,国证价值100指数,1,-0.01976887421253637,-0.13688934299877253,-0.08273402832192578
2020-09-10,2020-10-08,511880,银华日利ETF,21,0.0016659318511051957,0.011307677700329144,-0.08268853188351188
2020-10-09,2020-10-23,NDX,纳指ETF国泰,11,0.01226133976975019,0.0833637072941471,-0.07457126103541112
2020-10-26,2020-10-26,399439.SZ,国证石油天然气指数,1,-0.003677395548164375,-0.025308831211652283,-0.07336047687669733
2020-10-27,2020-11-04,511880,银华日利ETF,7,0.0005504173671202484,0.003774190835130753,-0.0733059078517414
2020-11-05,2020-12-01,980081.CNI,国证价值100指数,19,0.06999569547936324,0.4802219839653299,-0.051641895084539424
2020-12-02,2020-12-03,399439.SZ,国证石油天然气指数,2,0.0022010214734249356,0.016157606036998118,-0.008294810990206236
2020-12-04,2020-12-25,NDX,纳指ETF国泰,16,0.019561839813974746,0.14391871558716396,-0.021453466838454838
2020-12-28,2020-12-28,980080.CN,国证成长100指数,1,0.00038124475758705145,0.0028597299844896895,-0.002839070242287467
2020-12-29,2020-12-29,NDX,纳指ETF国泰,1,0.00036062391832292207,0.0027060836499277485,-0.002479470160599684
2020-12-30,2021-01-28,980080.CN,国证成长100指数,21,0.162027574251995,1.216276199274005,-0.08091983900526478
2021-01-29,2021-02-02,NDX,纳指ETF国泰,3,0.019284885918526395,0.1682196736215431,-0.10014518534456762
2021-02-03,2021-02-03,980080.CN,国证成长100指数,1,-0.01573709781210808,-0.13992004641811384,-0.07793806726613306
2021-02-04,2021-02-22,NDX,纳指ETF国泰,12,-0.013328239706857703,-0.11663776998714859,-0.09022752973017845
2021-02-23,2021-03-08,399439.SZ,国证石油天然气指数,10,-0.010086749417512753,-0.08709442235885412,-0.13669319873025454
2021-03-09,2021-03-12,511880,银华日利ETF,4,0.000327751438291779,0.0028014369658286853,-0.09935930497616519
2021-03-15,2021-03-16,399439.SZ,国证石油天然气指数,2,0.007836161330934344,0.06700110029883,-0.09204947791061024
2021-03-17,2021-03-17,980081.CNI,国证价值100指数,1,-0.00835128238622973,-0.07196505670471609,-0.09963202911330349
2021-03-18,2021-03-18,399439.SZ,国证石油天然气指数,1,-0.0038234845445095367,-0.03267275051578622,-0.10307457213436022
2021-03-19,2021-03-25,980081.CNI,国证价值100指数,5,-0.035898450652685154,-0.30558945358985845,-0.13555580868463568
2021-03-26,2021-04-01,511880,银华日利ETF,5,0.00040754455185254557,0.003344725870103815,-0.13511811943520924
2021-04-02,2021-04-02,NDX,纳指ETF国泰,1,0.0,0.0,-0.1349203904887133
2021-04-05,2021-04-05,159934,黄金ETF易方达,1,0.0,0.0,-0.1349203904887133
2021-04-06,2021-04-27,NDX,纳指ETF国泰,16,0.026630073480529592,0.21864258864899178,-0.13617365330569542
2021-04-28,2021-05-03,980080.CN,国证成长100指数,4,0.017708031006559155,0.1492611047245962,-0.10453233892254876
2021-05-04,2021-05-06,511880,银华日利ETF,3,0.0,0.0,-0.09615645809703122
2021-05-07,2021-05-13,980080.CN,国证成长100指数,5,-0.0465692864399847,-0.3994837914289828,-0.1382478068968409
2021-05-14,2021-05-17,159934,黄金ETF易方达,2,0.016114135410943975,0.13179402646829708,-0.13441397153942058
2021-05-18,2021-05-24,399439.SZ,国证石油天然气指数,5,-0.010031112470470505,-0.08336433889125772,-0.1331450444924409
2021-05-25,2021-05-25,159934,黄金ETF易方达,1,-0.0029764830037195544,-0.024488160526038527,-0.13572522353419925
2021-05-26,2021-05-26,399439.SZ,国证石油天然气指数,1,-0.0008614866397401721,-0.007066538108611908,-0.13646978470718896
2021-05-27,2021-05-28,159934,黄金ETF易方达,2,-0.011129073209298235,-0.09121008446313184,-0.14608007569162373
2021-05-31,2021-05-31,399439.SZ,国证石油天然气指数,1,-0.008572659208825106,-0.06947667512623212,-0.15340044019434518
2021-06-01,2021-06-02,159934,黄金ETF易方达,2,-0.008003350239635165,-0.06430669373632192,-0.1601760729841908
2021-06-03,2021-06-14,980080.CN,国证成长100指数,8,0.02723416986096283,0.21707444827768363,-0.16304628464750848
2021-06-15,2021-06-15,NDX,纳指ETF国泰,1,-0.006921617757392973,-0.056672403714442154,-0.14327541630982799
2021-06-16,2021-06-16,980080.CN,国证成长100指数,1,-0.03857884337960482,-0.31368716735157864,-0.1763268598434682
2021-06-17,2021-06-17,NDX,纳指ETF国泰,1,0.012929977165145434,0.10107854509010483,-0.16567678494970062
2021-06-18,2021-07-27,980080.CN,国证成长100指数,28,0.22400503874549837,1.7737746166423385,-0.14849276857536509
2021-07-28,2021-07-29,NDX,纳指ETF国泰,2,0.006110194778755407,0.05922143255326162,-0.058287046992592906
2021-07-30,2021-08-05,980080.CN,国证成长100指数,5,0.008718020905984947,0.08501338515081436,-0.08491790019262457
2021-08-06,2021-08-06,NDX,纳指ETF国泰,1,-0.004761013961600891,-0.046831561456153636,-0.052694880786679166
2021-08-09,2021-08-09,980080.CN,国证成长100指数,1,-0.019080095698868593,-0.18678720000561277,-0.07076955311729738
2021-08-10,2021-08-10,NDX,纳指ETF国泰,1,-0.0052553639007448805,-0.05046646720525949,-0.07565299726331776
2021-08-11,2021-08-12,980080.CN,国证成长100指数,2,0.018686028781047748,0.17849609929582222,-0.06343778261734456
2021-08-13,2021-09-20,399439.SZ,国证石油天然气指数,27,0.382251417233999,3.7196422372481734,-0.08221798933155477
2021-09-21,2021-09-22,511880,银华日利ETF,2,0.0,0.0,-0.013766367506469868
2021-09-23,2021-09-29,399439.SZ,国证石油天然气指数,5,-0.07676975635428451,-1.032593227891807,-0.09711384049964655
2021-09-30,2021-10-20,511880,银华日利ETF,15,0.0010227808510425707,0.012700818839974204,-0.08904058845446383
2021-10-21,2021-11-25,NDX,纳指ETF国泰,26,0.06362456632167302,0.7908933597385843,-0.09054047063643733
2021-11-26,2021-11-29,511880,银华日利ETF,2,0.00022556771711657042,0.00298234854638757,-0.030395880117174645
2021-11-30,2021-11-30,NDX,纳指ETF国泰,1,-0.016056841658515952,-0.21234377319405517,-0.045908307530603376
2021-12-01,2021-12-07,399439.SZ,国证石油天然气指数,5,0.016887222505652222,0.21973925181666587,-0.03143532069004318
2021-12-08,2021-12-30,980081.CNI,国证价值100指数,17,0.0008132881537612491,0.01076134742460333,-0.05000422700104634
2021-12-31,2021-12-31,159934,黄金ETF易方达,1,0.01092790082633277,0.14471448857600144,-0.01839638169522806
2022-01-03,2022-01-03,980081.CNI,国证价值100指数,1,0.0,0.0,-0.01839638169522806
2022-01-04,2022-01-04,NDX,纳指ETF国泰,1,-0.013455526285968245,-0.1801341858541452,-0.03160437498372948
2022-01-05,2022-01-21,980081.CNI,国证价值100指数,13,0.02012733496208363,0.2658265742134205,-0.04220025879395317
2022-01-24,2022-01-27,159934,黄金ETF易方达,4,-0.017017841850900828,-0.22928254225572964,-0.03048093301793131
2022-01-28,2022-02-07,511880,银华日利ETF,7,0.0005481290985454024,0.007259304241785003,-0.029949511405723883
2022-02-08,2022-02-08,980081.CNI,国证价值100指数,1,0.025780181489814424,0.34161434159818604,-0.0049414337554802845
2022-02-09,2022-02-10,159934,黄金ETF易方达,2,0.006901689702916158,0.09381231609449436,-0.0002802226065069524
2022-02-11,2022-02-14,980081.CNI,国证价值100指数,2,-0.01728751232748804,-0.23660504520109704,-0.01932861986787815
2022-02-15,2022-03-01,159934,黄金ETF易方达,11,0.02074585640897486,0.27902899870120557,-0.021811843250770346
2022-03-02,2022-03-09,399439.SZ,国证石油天然气指数,6,-0.02180801125171472,-0.2993999070597191,-0.08505557171623468
2022-03-10,2022-03-16,159934,黄金ETF易方达,5,-0.0573602920974714,-0.7703197886757778,-0.1375370513755454
2022-03-17,2022-03-17,511880,银华日利ETF,1,4.956240211417828e-05,0.0006274191605584178,-0.13749430564007703
2022-03-18,2022-03-21,159934,黄金ETF易方达,2,-0.001129312756464329,-0.014296877249794449,-0.13846834432324084
2022-03-22,2022-03-23,511880,银华日利ETF,2,0.00010977032084946714,0.0013881012865173403,-0.13841646183785905
2022-03-24,2022-04-07,NDX,纳指ETF国泰,11,0.005832130707282612,0.07375834133099879,-0.13531254366792844
2022-04-08,2022-04-20,980081.CNI,国证价值100指数,9,-0.026284602701623694,-0.3343573040827241,-0.15612824317751328
2022-04-21,2022-04-26,159934,黄金ETF易方达,4,0.0005955623296975965,0.007376810982146154,-0.15562566494805397
2022-04-27,2022-04-29,511880,银华日利ETF,3,0.00042682727342602256,0.005289957344352558,-0.15557555557974
2022-05-02,2022-05-02,159934,黄金ETF易方达,1,0.0,0.0,-0.1552652629528729
2022-05-03,2022-05-09,511880,银华日利ETF,5,0.00020836898039866547,0.002583559118100709,-0.1552652629528729
2022-05-10,2022-05-10,159934,黄金ETF易方达,1,-0.0035913628479052884,-0.04453845080766783,-0.1581236275271488
2022-05-11,2022-05-18,511880,银华日利ETF,6,0.00039685948817291816,0.004903995608076528,-0.15808138416060713
2022-05-19,2022-06-03,980080.CN,国证成长100指数,12,0.05316714142827772,0.6572474882739705,-0.1646468744317625
2022-06-06,2022-06-06,511880,银华日利ETF,1,0.0,0.0,-0.113011597246223
2022-06-07,2022-06-13,980080.CN,国证成长100指数,5,0.02402848084686604,0.312830608428337,-0.12482944936353368
2022-06-14,2022-06-17,399439.SZ,国证石油天然气指数,4,-0.037875296389017876,-0.5049530511825431,-0.12610079762732052
2022-06-20,2022-07-11,980080.CN,国证成长100指数,16,0.04974689224837325,0.6381051966897342,-0.13057198393557956
2022-07-12,2022-07-13,511880,银华日利ETF,2,8.868903955083773e-05,0.001194210473901336,-0.08259086775860025
2022-07-14,2022-08-22,NDX,纳指ETF国泰,28,0.09907550221553763,1.3341839811718916,-0.07942687023731698
2022-08-23,2022-09-08,399439.SZ,国证石油天然气指数,13,0.0547289228076695,0.8100165039453273,-0.0672464126232104
2022-09-09,2022-09-09,980081.CNI,国证价值100指数,1,0.014553113627943537,0.2271819081718025,-0.005227670744776147
2022-09-12,2022-09-12,399439.SZ,国证石油天然气指数,1,0.0,0.0,-0.005227670744776147
2022-09-13,2022-09-13,511880,银华日利ETF,1,0.0,0.0,-0.005227670744776147
2022-09-14,2022-09-14,980081.CNI,国证价值100指数,1,-0.009310147293490112,-0.14745148905802452,-0.014489147653630519
2022-09-15,2022-09-15,399439.SZ,国证石油天然气指数,1,-0.02516203908903758,-0.3947991038204126,-0.03928661024304059
2022-09-16,2022-09-16,980081.CNI,国证价值100指数,1,-0.0353900401560564,-0.541307212149766,-0.07328629568500045
2022-09-19,2022-10-10,511880,银华日利ETF,16,0.0008382882290425275,0.01236823897259498,-0.07325827573224941
2022-10-11,2022-10-20,159934,黄金ETF易方达,8,-0.010078178772255475,-0.14881971522717308,-0.08185685814309518
2022-10-21,2022-10-24,511880,银华日利ETF,2,0.00013739675426593934,0.002008425757628274,-0.08175774037423311
2022-10-25,2022-11-07,159934,黄金ETF易方达,10,0.002746106064377196,0.04014729440700293,-0.08548910184975134
2022-11-08,2022-11-14,980080.CN,国证成长100指数,5,-0.07367495705401261,-1.0800648962884445,-0.14704827756901973
2022-11-15,2022-11-25,159934,黄金ETF易方达,9,0.009240633444314028,0.12548595149304909,-0.14321734298186206
2022-11-28,2022-12-13,980081.CNI,国证价值100指数,12,0.015296251667713534,0.20963949886423983,-0.148769316574331
2022-12-14,2022-12-14,NDX,纳指ETF国泰,1,-0.007883077957886564,-0.10969243992451894,-0.13288875545124013
2022-12-15,2022-12-16,511880,银华日利ETF,2,0.00016727259027637942,0.0023092370387907124,-0.13285478119410266
2022-12-19,2022-12-19,980081.CNI,国证价值100指数,1,-0.02302737601577043,-0.3179514608215612,-0.1527143481644695
2022-12-20,2022-12-22,511880,银华日利ETF,3,0.00014765162352725625,0.0019917599395586905,-0.1526728598908188
2022-12-23,2022-12-28,159934,黄金ETF易方达,4,-0.00245981023609676,-0.03318673216937107,-0.1576817436612653
2022-12-29,2022-12-29,511880,银华日利ETF,1,5.9485174637829985e-05,0.0008005750089239427,-0.15462343032985226
2022-12-30,2023-01-13,159934,黄金ETF易方达,11,0.017566124435018482,0.23642591371691069,-0.15024191770211448
2023-01-16,2023-01-23,980080.CN,国证成长100指数,6,0.011783366230836867,0.16138053010034703,-0.13829037720324966
2023-01-24,2023-02-16,NDX,纳指ETF国泰,18,0.04800494249756149,0.6652046109303136,-0.13387799595689698
2023-02-17,2023-02-17,511880,银华日利ETF,1,0.00012994046022951622,0.001887022282931028,-0.08773682909098379
2023-02-20,2023-02-28,399439.SZ,国证石油天然气指数,7,0.014858787479959501,0.2158104289091174,-0.07662020997790886
2023-03-01,2023-03-10,980081.CNI,国证价值100指数,8,-0.010946229741047864,-0.16134638232044196,-0.08431592426956624
2023-03-13,2023-03-13,159934,黄金ETF易方达,1,0.008844427240322084,0.12893899759289695,-0.0762172230866468
2023-03-14,2023-03-14,980081.CNI,国证价值100指数,1,-0.012073868400699017,-0.1775763861099584,-0.08737085476593098
2023-03-15,2023-03-30,159934,黄金ETF易方达,12,0.023593950710869338,0.3428182363238097,-0.08830510489441312
2023-03-31,2023-04-07,NDX,纳指ETF国泰,6,0.007672075062171491,0.11410477063608404,-0.06554596128802959
2023-04-10,2023-04-10,159934,黄金ETF易方达,1,-0.008055673848090361,-0.1207291261089285,-0.06625440565924134
2023-04-11,2023-04-17,NDX,纳指ETF国泰,5,0.002795130373037802,0.04155272880806393,-0.08076982223254192
2023-04-18,2023-04-27,399439.SZ,国证石油天然气指数,8,-0.024886238267782135,-0.37099576437160664,-0.09633436553419927
2023-04-28,2023-05-01,980081.CNI,国证价值100指数,2,0.014989585704735964,0.2178986862102139,-0.07326054321979536
2023-05-02,2023-05-03,NDX,纳指ETF国泰,2,-0.015210640845393808,-0.2244264708727286,-0.08735684425413448
2023-05-04,2023-05-04,511880,银华日利ETF,1,0.0,0.0,-0.08735684425413448
2023-05-05,2023-05-17,980081.CNI,国证价值100指数,9,-0.03283450683610323,-0.4770901095018498,-0.11732303219039486
2023-05-18,2023-05-29,NDX,纳指ETF国泰,8,0.052184249400659244,0.7333480643015395,-0.11633447781636619
2023-05-30,2023-05-30,511880,银华日利ETF,1,4.932141947056046e-05,0.0007292863287737816,-0.07121539044592728
2023-05-31,2023-06-19,NDX,纳指ETF国泰,14,0.050778983338757966,0.7508754862883809,-0.07774347472509668
2023-06-20,2023-06-20,159934,黄金ETF易方达,1,0.0017361525359984586,0.02697634962576423,-0.02235825876925801
2023-06-21,2023-06-29,NDX,纳指ETF国泰,7,-0.008639463065711395,-0.13447309562429588,-0.047083085625165166
2023-06-30,2023-07-03,980080.CN,国证成长100指数,2,0.023982700606911544,0.3700652989082105,-0.0172428089614447
2023-07-04,2023-07-04,NDX,纳指ETF国泰,1,0.0,0.0,-0.007560634380660014
2023-07-05,2023-07-05,980080.CN,国证成长100指数,1,-0.011756190151288037,-0.18575456642266275,-0.01922794027650454
2023-07-06,2023-07-07,NDX,纳指ETF国泰,2,-0.010979225248735403,-0.17143863283486027,-0.02999605763787494
2023-07-10,2023-07-10,399439.SZ,国证石油天然气指数,1,-0.003439738064968334,-0.05312118888227246,-0.033332617121587305
2023-07-11,2023-07-18,NDX,纳指ETF国泰,6,0.05288660161698555,0.8139385917613513,-0.028615255676518125
2023-07-19,2023-07-21,399439.SZ,国证石油天然气指数,3,-0.010703032363623577,-0.17343407052679893,-0.016145122668040246
2023-07-24,2023-07-27,NDX,纳指ETF国泰,4,0.0025447964218612285,0.04079503423159281,-0.014719855090344902
2023-07-28,2023-07-28,159934,黄金ETF易方达,1,-0.0069093378160711705,-0.11104383973385623,-0.020456496986800965
2023-07-31,2023-08-01,NDX,纳指ETF国泰,2,-0.0020899403912572057,-0.03335652813354173,-0.02250368451874174
2023-08-02,2023-08-11,980081.CNI,国证价值100指数,8,-0.03549196551519307,-0.5652862130685339,-0.057196950039030914
2023-08-14,2023-08-24,511880,银华日利ETF,9,0.0004646341899281481,0.007137651777448184,-0.05715974314453853
2023-08-25,2023-09-19,159934,黄金ETF易方达,18,0.024670119874365515,0.3791553542609378,-0.05825752922580374
2023-09-20,2023-09-21,399439.SZ,国证石油天然气指数,2,-0.013164665427807476,-0.20731934678000385,-0.046212813970890054
2023-09-22,2023-09-22,159934,黄金ETF易方达,1,-0.0023837133691694268,-0.03704492579840846,-0.048486369237570104
2023-09-25,2023-09-25,399439.SZ,国证石油天然气指数,1,-0.0066163766401055035,-0.10257899675296045,-0.05478194179688867
2023-09-26,2023-09-27,159934,黄金ETF易方达,2,-0.02727747732218666,-0.4201065250876148,-0.08056510594404531
2023-09-28,2023-10-17,511880,银华日利ETF,15,0.0009869124154007203,0.014785050351138196,-0.08001163289585411
2023-10-18,2023-10-20,NDX,纳指ETF国泰,3,-0.03710717222752613,-0.5564555196107932,-0.11380900430929075
2023-10-23,2023-10-26,511880,银华日利ETF,4,0.00017739629739010887,0.0025615043486268974,-0.11376559149718435
2023-10-27,2023-11-07,159934,黄金ETF易方达,8,-0.005880486160556697,-0.0849260283051283,-0.11886395564724017
2023-11-08,2023-11-09,511880,银华日利ETF,2,8.900353863250388e-05,0.0012778311018912802,-0.11882931828077281
2023-11-10,2023-11-23,NDX,纳指ETF国泰,10,0.05356162036252865,0.7690570179744469,-0.10167581431477057
2023-11-24,2023-11-24,511880,银华日利ETF,1,0.00015712351316321538,0.0023768728794504312,-0.07144038096826266
2023-11-27,2023-12-05,NDX,纳指ETF国泰,7,-0.006526361731910457,-0.09874250671875195,-0.079710614560636
2023-12-06,2023-12-06,159934,黄金ETF易方达,1,-0.0005070886885669701,-0.007622076045416648,-0.07796828599492334
2023-12-07,2023-12-07,980081.CNI,国证价值100指数,1,-0.0008648930353475359,-0.012993659224234122,-0.0787657448027359
2023-12-08,2023-12-25,NDX,纳指ETF国泰,12,0.047116043257003914,0.7072323270924219,-0.07518938666249331
2023-12-26,2023-12-26,159934,黄金ETF易方达,1,0.003098432680457508,0.048700135575018066,-0.03237196226138106
2023-12-27,2023-12-31,NDX,纳指ETF国泰,4,-0.003112309695853299,-0.04906981979721614,-0.03538352038521453
2024-01-02,2024-01-08,159934,黄金ETF易方达,5,-0.0013079951403567325,-0.020558149556208605,-0.03664523405285869
2024-01-09,2024-01-17,980081.CNI,国证价值100指数,7,-0.0008304412562692987,-0.01303522045766492,-0.04154661534843784
2024-01-18,2024-02-19,NDX,纳指ETF国泰,23,0.05674505563491694,0.8899726984135086,-0.026087017305371996
2024-02-20,2024-03-01,980081.CNI,国证价值100指数,9,0.02888580141463426,0.47874395538995884,-0.01870388462400807
2024-03-04,2024-03-25,980080.CN,国证成长100指数,16,0.03299348979782768,0.5626188915060055,-0.0410905862624249
2024-03-26,2024-03-26,159934,黄金ETF易方达,1,0.00270159055704422,0.04758862651486595,-0.03850000564521061
2024-03-27,2024-03-27,980080.CN,国证成长100指数,1,-0.026123048262405746,-0.4614017076797623,-0.06361731640204371
2024-03-28,2024-04-04,159934,黄金ETF易方达,7,0.04171212857290785,0.7174998010308506,-0.05845255025031648
2024-04-05,2024-04-08,511880,银华日利ETF,2,0.0,0.0,-0.02455880151036116
2024-04-09,2024-04-23,159934,黄金ETF易方达,11,-0.018374024666498623,-0.3292391321085866,-0.04248158215212883
2024-04-24,2024-05-01,980081.CNI,国证价值100指数,6,0.028457261068511874,0.500548648656153,-0.038341273963397815
2024-05-02,2024-05-06,511880,银华日利ETF,3,0.0,0.0,-0.01523323055752357
2024-05-07,2024-05-17,980081.CNI,国证价值100指数,9,0.014479268945464918,0.26193050412842567,-0.019880587893864377
2024-05-20,2024-05-27,NDX,纳指ETF国泰,6,0.014133163603957666,0.2593713525255872,-0.004831221378270967
2024-05-28,2024-05-28,980081.CNI,国证价值100指数,1,-0.006145884703852245,-0.11438313989910753,-0.006145884703852245
2024-05-29,2024-05-30,NDX,纳指ETF国泰,2,-0.01752979420692935,-0.3242478189028759,-0.02356794281670349
2024-05-31,2024-05-31,399439.SZ,国证石油天然气指数,1,-0.008053352774892608,-0.14635122377876186,-0.031431494633914814
