signal_date,label,symbol,name,kind,score_25,annualized_return_25,r_squared_25,return_10d,qualified,rejection_reason
2021-07-29,黄金ETF易方达,159934,黄金ETF易方达,etf,0.13692238557600744,0.2489713545677048,0.5499523662621718,-0.004820210983114359,False,return_10d_not_positive
2021-07-30,国证成长100指数,980080.CN,国证成长100指数,index,3.3149737990916326,4.502885080112536,0.7361888522832976,0.03239539677379266,True,
2021-07-30,国证价值100指数,980081.CNI,国证价值100指数,index,-0.24891453746582837,-0.4233315881628006,0.5879895203334161,-0.041749575217132184,False,score_25_not_positive
2021-07-30,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.21414438392113017,-0.3154942406264146,0.6787584568768861,-0.010760935200776478,False,score_25_not_positive
2021-07-30,纳指ETF国泰,513100,纳指ETF国泰,etf,0.2400582689383559,0.39755786422304507,0.6038322733409044,0.017439474764054053,True,
2021-07-30,黄金ETF易方达,159934,黄金ETF易方达,etf,0.14594787975118617,0.2569545239828086,0.5679910884190182,0.004048499287344187,True,
2021-08-02,国证成长100指数,980080.CN,国证成长100指数,index,2.972766511440018,4.104638342694988,0.7242456614309616,0.06313660293288725,True,
2021-08-02,国证价值100指数,980081.CNI,国证价值100指数,index,-0.2366207800744283,-0.4115436334105005,0.5749591558822811,-0.025135904015403,False,score_25_not_positive
2021-08-02,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.14988804835842096,-0.2701012190396891,0.5549328836475788,0.004306702230555848,False,score_25_not_positive
2021-08-02,纳指ETF国泰,513100,纳指ETF国泰,etf,0.19424057494211097,0.35188433912298667,0.5520011928528089,0.02753623188405796,True,
2021-08-02,黄金ETF易方达,159934,黄金ETF易方达,etf,0.10216673458777897,0.21798498297386626,0.46868703152834856,-0.0009580474643320347,False,return_10d_not_positive
2021-08-03,国证成长100指数,980080.CN,国证成长100指数,index,1.9321280316248788,3.048056500156603,0.6338885225800801,0.005348505368269807,True,
2021-08-03,国证价值100指数,980081.CNI,国证价值100指数,index,-0.24146504097623794,-0.41339959494103984,0.5840959786394477,-0.02875448435991057,False,score_25_not_positive
2021-08-03,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.13576383344337173,-0.25697930539755187,0.5283064845760342,0.0032796777902495133,False,score_25_not_positive
2021-08-03,纳指ETF国泰,513100,纳指ETF国泰,etf,0.1779504560225271,0.33188023819821244,0.5361887679381736,0.018775510204081636,True,
2021-08-03,黄金ETF易方达,159934,黄金ETF易方达,etf,0.06487689246855467,0.1738434900437802,0.37319138296301047,-0.0044112221491473536,False,return_10d_not_positive
2021-08-04,国证成长100指数,980080.CN,国证成长100指数,index,1.7626476091891183,2.8236358320504125,0.6242475000429335,0.012954467688626403,True,
2021-08-04,国证价值100指数,980081.CNI,国证价值100指数,index,-0.2093444988132222,-0.3883700976847422,0.5390335148386134,-0.01814716921055104,False,score_25_not_positive
2021-08-04,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.050655345605645635,-0.18591781852790468,0.27246095079392674,0.029275340297372,False,score_25_not_positive
2021-08-04,纳指ETF国泰,513100,纳指ETF国泰,etf,0.1632861785442624,0.3119113981679953,0.5235018005219436,0.01357374392220434,True,
2021-08-04,黄金ETF易方达,159934,黄金ETF易方达,etf,0.03296779521746584,0.1144098790446686,0.2881551444049194,0.0008198695588874649,True,
2021-08-05,国证成长100指数,980080.CN,国证成长100指数,index,1.3751296139651834,2.3166284483473873,0.593590920868713,-0.011588723087292752,False,return_10d_not_positive
2021-08-05,国证价值100指数,980081.CNI,国证价值100指数,index,-0.17684813433712557,-0.36190411929688493,0.48866018624134455,-0.030245613292262497,False,score_25_not_positive
2021-08-05,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.006854093289011211,-0.10439100785512345,0.06565788979184395,0.024430442459262958,False,score_25_not_positive
2021-08-05,纳指ETF国泰,513100,纳指ETF国泰,etf,0.16876930162630446,0.31577486468475024,0.5344608469543424,0.016952573158425688,True,
2021-08-05,黄金ETF易方达,159934,黄金ETF易方达,etf,0.012538906781555155,0.07363952914081895,0.17027413031902106,0.004369778509297095,True,
2021-08-06,国证成长100指数,980080.CN,国证成长100指数,index,1.0927649487111057,1.8877652451838522,0.5788669706146008,0.012357326022446102,True,
2021-08-06,国证价值100指数,980081.CNI,国证价值100指数,index,-0.14121444884053858,-0.33294686513442207,0.4241350906954041,-0.024689800845298593,False,score_25_not_positive
2021-08-06,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-2.908023487691433e-07,-0.0004901759861682953,0.0005932611082039019,0.03399934759060508,False,score_25_not_positive
2021-08-06,纳指ETF国泰,513100,纳指ETF国泰,etf,0.1722503622697514,0.31697173630189446,0.5434249888630273,-0.0005984440454818163,False,return_10d_not_positive
2021-08-06,黄金ETF易方达,159934,黄金ETF易方达,etf,0.0004726327931919064,0.022166334767629303,0.021322099397421246,-0.004546035074983079,False,return_10d_not_positive
2021-08-09,国证成长100指数,980080.CN,国证成长100指数,index,0.7498201902657442,1.4369227432591214,0.5218235940542341,-0.006235430784433227,False,return_10d_not_positive
2021-08-09,国证价值100指数,980081.CNI,国证价值100指数,index,-0.07153292248951543,-0.2693893230812652,0.26553733337061947,0.0101163744400663,False,score_25_not_positive
2021-08-09,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,0.0031566073584384465,0.1033924841339855,0.030530336753954224,0.04382501536585215,True,
2021-08-09,纳指ETF国泰,513100,纳指ETF国泰,etf,0.18653311532497838,0.32962495647257994,0.5658950017654238,0.0017906884202150142,True,
2021-08-09,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.008431958579898069,-0.08598432730227201,0.09806390123000086,-0.03255843865264507,False,score_25_not_positive
2021-08-10,国证成长100指数,980080.CN,国证成长100指数,index,0.43206842467442896,0.9823858589639158,0.4398153950730874,0.0360087187962459,True,
2021-08-10,国证价值100指数,980081.CNI,国证价值100指数,index,-0.019762878246702448,-0.18014142221546414,0.10970757310367185,0.04551051581962162,False,score_25_not_positive
2021-08-10,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,0.029901939179305313,0.23593806565657682,0.12673639201073017,0.041562002992568736,True,
2021-08-10,纳指ETF国泰,513100,纳指ETF国泰,etf,0.17971815479309536,0.3212974062361369,0.5593514024853716,0.008051529790660261,True,
2021-08-10,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.03946761263032823,-0.17313950591128424,0.22795266985774598,-0.03465977973651169,False,score_25_not_positive
2021-08-11,国证成长100指数,980080.CN,国证成长100指数,index,0.297633163612645,0.7702193782666895,0.3864264805729013,0.054993862001286864,True,
2021-08-11,国证价值100指数,980081.CNI,国证价值100指数,index,-0.00040737686421071415,-0.05253106086887893,0.00775497120127755,0.0700885493979666,False,score_25_not_positive
2021-08-11,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,0.11633835255898418,0.42742144534243165,0.2721865124614393,0.08084704553765554,True,
2021-08-11,纳指ETF国泰,513100,纳指ETF国泰,etf,0.16993565722365647,0.310763724656129,0.5468323479894452,-0.0005997600959616323,False,return_10d_not_positive
2021-08-11,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.08912890217724485,-0.25219342100902553,0.35341485840764697,-0.04137286523258776,False,score_25_not_positive
2021-08-12,国证成长100指数,980080.CN,国证成长100指数,index,0.21962090229455813,0.6350993987513276,0.3458055585099844,0.010143382264200529,True,
2021-08-12,国证价值100指数,980081.CNI,国证价值100指数,index,0.00044402272620069444,0.062305773524486074,0.007126510130336383,0.07350132116162045,True,
2021-08-12,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,0.2378022524999279,0.6312702460983324,0.37670435755479226,0.07444489211619021,True,
2021-08-12,纳指ETF国泰,513100,纳指ETF国泰,etf,0.1514958267419632,0.29026781142002167,0.5219174182656671,0.0,False,return_10d_not_positive
2021-08-12,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.12785780124407456,-0.28973007578156973,0.44129971974489723,-0.03181210922887823,False,score_25_not_positive
2021-08-13,国证成长100指数,980080.CN,国证成长100指数,index,0.1589024364607055,0.5261377958250375,0.30201676770156827,0.010099705518572977,True,
2021-08-13,国证价值100指数,980081.CNI,国证价值100指数,index,0.010705652959967693,0.19688475371964853,0.054375225900995194,0.07004784082437632,True,
2021-08-13,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,0.4299845854828894,0.8695024675382423,0.4945179588739671,0.07308383234277982,True,
2021-08-13,纳指ETF国泰,513100,纳指ETF国泰,etf,0.1619072006986925,0.2979607301562994,0.5433843601261208,0.014922363379713754,True,
2021-08-13,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.15785323482246333,-0.3131757097122305,0.5040404792808191,-0.034883296100481576,False,score_25_not_positive
2021-08-16,国证成长100指数,980080.CN,国证成长100指数,index,0.07540664294823814,0.3949659371965717,0.1909193574602075,-0.03652285471480354,False,return_10d_not_positive
2021-08-16,国证价值100指数,980081.CNI,国证价值100指数,index,0.03931351107111194,0.3313532593102315,0.11864531271836509,0.06383324792371758,True,
2021-08-16,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,0.6878867185013899,1.1737088252130228,0.5860795315878635,0.0791354012890586,True,
2021-08-16,纳指ETF国泰,513100,纳指ETF国泰,etf,0.17353164593443426,0.30544629010510826,0.5681249095371879,0.013096917187185086,True,
2021-08-16,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.1669329987576193,-0.3172368465815081,0.5262093623627323,-0.013835071263427867,False,score_25_not_positive
2021-08-17,国证成长100指数,980080.CN,国证成长100指数,index,0.010260064678508912,0.19786286078997484,0.05185442400633056,-0.015374301771916121,False,return_10d_not_positive
2021-08-17,国证价值100指数,980081.CNI,国证价值100指数,index,0.07926303823840847,0.43384761688552276,0.18269787628987533,0.053565301277586075,True,
2021-08-17,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,0.8325587895411904,1.2769396656222125,0.6519954011574312,0.05032388660943021,True,
2021-08-17,纳指ETF国泰,513100,纳指ETF国泰,etf,0.1387904087894339,0.27600188277156223,0.5028603696312688,-0.0012019230769231282,False,return_10d_not_positive
2021-08-17,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.13682484768872172,-0.2961180949378497,0.4620617585610194,-0.006098346921019626,False,score_25_not_positive
2021-08-18,国证成长100指数,980080.CN,国证成长100指数,index,3.958133375338439e-05,0.025977011865296218,0.0015237061890964743,-0.05488970417087735,False,return_10d_not_positive
2021-08-18,国证价值100指数,980081.CNI,国证价值100指数,index,0.13555545582183734,0.5404930375529455,0.2507996336743905,0.04737982004063812,True,
2021-08-18,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,1.010356878144973,1.4116866264475472,0.7157090385473832,0.04001006262587947,True,
2021-08-18,纳指ETF国泰,513100,纳指ETF国泰,etf,0.08206093355370332,0.2263309660030195,0.36257050903325594,-0.01059364381371175,False,return_10d_not_positive
2021-08-18,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.10974448596602168,-0.273819937313726,0.400790705902044,-0.008821461108544981,False,score_25_not_positive
2021-08-19,国证成长100指数,980080.CN,国证成长100指数,index,-3.6643905477615886e-06,-0.009502044248150376,0.0003856423367503137,-0.02441535848054177,False,score_25_not_positive
2021-08-19,国证价值100指数,980081.CNI,国证价值100指数,index,0.17625158754158882,0.5946229176797084,0.2964090052723567,0.03166478152742935,True,
2021-08-19,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,1.0095134843044395,1.400810492405017,0.7206638512331748,0.014138109689589173,True,
2021-08-19,纳指ETF国泰,513100,纳指ETF国泰,etf,0.04302212356108441,0.17309532936895322,0.24854583724430035,-0.01369319309386785,False,return_10d_not_positive
2021-08-19,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.08434876640196544,-0.24761869319440377,0.34063973649898793,-0.01053438939159801,False,score_25_not_positive
2021-08-20,国证成长100指数,980080.CN,国证成长100指数,index,-0.0009197720853040937,-0.0807800109690111,0.01138613469187244,-0.03877019451826247,False,score_25_not_positive
2021-08-20,国证价值100指数,980081.CNI,国证价值100指数,index,0.23210358032391706,0.6579108737472863,0.3527887888551172,0.027741901827403437,True,
2021-08-20,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,0.9517104516931382,1.3483076758989703,0.7058555467012342,0.00018628564449940654,True,
2021-08-20,纳指ETF国泰,513100,纳指ETF国泰,etf,0.03234915084453413,0.14818722875784496,0.21829918216094302,0.004590818363273463,True,
2021-08-20,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.05622587081769966,-0.21462264713200474,0.261975479144648,-0.001127687288938528,False,score_25_not_positive
2021-08-23,国证成长100指数,980080.CN,国证成长100指数,index,-0.002577904275048673,-0.10857667125959025,0.023742708678969326,0.004552106422003543,False,score_25_not_positive
2021-08-23,国证价值100指数,980081.CNI,国证价值100指数,index,0.31864449571404696,0.7515574871014365,0.4239788721192528,0.022851748033003272,True,
2021-08-23,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,1.127678801250917,1.5092868738595517,0.7471600136342631,0.04207443323349258,True,
2021-08-23,纳指ETF国泰,513100,纳指ETF国泰,etf,0.033566400306858445,0.1453483979077237,0.2309375320955963,0.013902681231380498,True,
2021-08-23,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.04318535595363461,-0.19526766167809584,0.22115979462501512,0.022257229115887345,False,score_25_not_positive
2021-08-24,国证成长100指数,980080.CN,国证成长100指数,index,-0.00019125789962094348,-0.047551447815974646,0.00402212568502891,0.04221678924308403,False,score_25_not_positive
2021-08-24,国证价值100指数,980081.CNI,国证价值100指数,index,0.4285161452662888,0.8593250603230462,0.4986659473252143,0.02271770581721322,True,
2021-08-24,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,1.3699768495444162,1.7894430047347982,0.7655884238388758,0.06837308240859374,True,
2021-08-24,纳指ETF国泰,513100,纳指ETF国泰,etf,0.042259132241313585,0.16423944399360435,0.2573019684781641,0.01976837060702885,True,
2021-08-24,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.01926445071679448,-0.14944697305392807,0.12890492408864573,0.035337541360329405,False,score_25_not_positive
2021-08-25,国证成长100指数,980080.CN,国证成长100指数,index,0.0019457408119612175,0.11762395343898047,0.016542045689448837,0.04016605585081767,True,
2021-08-25,国证价值100指数,980081.CNI,国证价值100指数,index,0.6055483200494718,1.028743397378507,0.5886291193630588,0.021442293000657697,True,
2021-08-25,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,1.5685859088298082,2.0017487906675404,0.7836077714360543,0.05164906494783694,True,
2021-08-25,纳指ETF国泰,513100,纳指ETF国泰,etf,0.05535924389284245,0.18830437078212547,0.29398809843290874,0.021004200840168075,True,
2021-08-25,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.010827289338851619,-0.1224419973838966,0.0884279052138005,0.03288805212925627,False,score_25_not_positive
2021-08-26,国证成长100指数,980080.CN,国证成长100指数,index,0.024207761824316224,0.2919727110304149,0.08291104240147462,0.024521042972567297,True,
2021-08-26,国证价值100指数,980081.CNI,国证价值100指数,index,0.9314556121122912,1.3029205735606295,0.7148982301866671,0.025542234864642355,True,
2021-08-26,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,1.9049841550409283,2.3328324186763334,0.816597085924342,0.04859762316355409,True,
2021-08-26,纳指ETF国泰,513100,纳指ETF国泰,etf,0.059486002209687305,0.19321014983836027,0.3078823874390312,0.012168362258128784,True,
2021-08-26,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.00835860110630989,-0.11124458393562464,0.07513715104680396,0.017369754439029217,False,score_25_not_positive
2021-08-27,国证成长100指数,980080.CN,国证成长100指数,index,0.0919208283599414,0.5090573131186686,0.1805706862294174,0.042657155446385264,True,
2021-08-27,国证价值100指数,980081.CNI,国证价值100指数,index,1.3439581595904213,1.627769999689709,0.825643770217298,0.03132983233079023,True,
2021-08-27,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,2.336019721766374,2.7727633099919298,0.8424879661918108,0.0641178900956536,True,
2021-08-27,纳指ETF国泰,513100,纳指ETF国泰,etf,0.10774288946697934,0.2605921104744837,0.41345414974690553,0.020266242797536194,True,
2021-08-27,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.002311404294589046,-0.07213103921625852,0.032044516753171215,0.023357776771346428,False,score_25_not_positive
2021-08-30,国证成长100指数,980080.CN,国证成长100指数,index,0.24976100445028948,0.8289388366668531,0.3013020905795337,0.09912154681455099,True,
2021-08-30,国证价值100指数,980081.CNI,国证价值100指数,index,1.6840378755312622,1.9257684516064755,0.8744757834860355,0.03646089876066849,True,
2021-08-30,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,2.843086570478285,3.385404147351397,0.8398071387437156,0.07871023442758363,True,
2021-08-30,纳指ETF国泰,513100,纳指ETF国泰,etf,0.18835473023817997,0.35981050842655127,0.5234831274435364,0.02983293556085931,True,
2021-08-30,黄金ETF易方达,159934,黄金ETF易方达,etf,-5.865153853862678e-05,-0.019049025636785566,0.003078978403250443,0.016835271694471965,False,score_25_not_positive
2021-08-31,国证成长100指数,980080.CN,国证成长100指数,index,0.3462734715306454,1.003483431963549,0.3450714386515388,0.12895804737095506,True,
2021-08-31,国证价值100指数,980081.CNI,国证价值100指数,index,2.001661477523188,2.3710033096400287,0.8442255096755158,0.09385807142740843,True,
2021-08-31,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,3.5970246758087923,4.315001313990947,0.8336091727587222,0.14903937837765002,True,
2021-08-31,纳指ETF国泰,513100,纳指ETF国泰,etf,0.23748026354520158,0.4163283102421931,0.5704158417837375,0.03710389089450472,True,
2021-08-31,黄金ETF易方达,159934,黄金ETF易方达,etf,0.00012460032281134788,0.02859676586795712,0.004357147356686353,0.007319148936170361,True,
2021-09-01,国证成长100指数,980080.CN,国证成长100指数,index,0.2793790788386085,0.8882346782613073,0.3145329558461787,0.07505967573493977,True,
2021-09-01,国证价值100指数,980081.CNI,国证价值100指数,index,2.280064576361003,2.7240612378741678,0.8370092950407914,0.0916759657371391,True,
2021-09-01,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,3.8846699795580384,4.621818975947167,0.8405067355027548,0.11427359201523846,True,
2021-09-01,纳指ETF国泰,513100,纳指ETF国泰,etf,0.3098803144726761,0.4870791297023209,0.6362011746675738,0.04646464646464632,True,
2021-09-01,黄金ETF易方达,159934,黄金ETF易方达,etf,0.002706924386590723,0.08169109630270377,0.03313610061689343,0.008183726693287374,True,
2021-09-02,国证成长100指数,980080.CN,国证成长100指数,index,0.3769988768734241,1.0195430241546841,0.3697724058148488,0.06921784481751958,True,
2021-09-02,国证价值100指数,980081.CNI,国证价值100指数,index,2.7053011520447083,3.2954978750716384,0.8209081767306252,0.1359153638076087,True,
2021-09-02,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,4.762672502777919,5.674658081508327,0.8392880124879697,0.17785153772782958,True,
2021-09-02,纳指ETF国泰,513100,纳指ETF国泰,etf,0.3808588186807315,0.5455867389525029,0.6980719865221796,0.04044265593561369,True,
2021-09-02,黄金ETF易方达,159934,黄金ETF易方达,etf,0.013053999980790485,0.13838691443220474,0.09432972788179039,0.011558814266165784,True,
2021-09-03,国证成长100指数,980080.CN,国证成长100指数,index,0.3552176013378269,0.9833331937709975,0.361238289918393,0.04766509674518704,True,
2021-09-03,国证价值100指数,980081.CNI,国证价值100指数,index,3.08159039867089,3.714861341721888,0.8295303956735385,0.1268911299154356,True,
2021-09-03,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,5.731179437676905,6.773950711181119,0.8460615794291196,0.19296511272032846,True,
2021-09-03,纳指ETF国泰,513100,纳指ETF国泰,etf,0.41328632995783804,0.5743789030701782,0.7195360549434078,0.03039936419630429,True,
2021-09-03,黄金ETF易方达,159934,黄金ETF易方达,etf,0.04301728346348399,0.2043388638222059,0.21051934350047619,0.006527013588762509,True,
2021-09-06,国证成长100指数,980080.CN,国证成长100指数,index,0.45085929786447393,1.0883366920595012,0.41426453886369996,0.03986705598822193,True,
2021-09-06,国证价值100指数,980081.CNI,国证价值100指数,index,3.6408561461582423,4.329165266984555,0.8410065039384027,0.13209342209170427,True,
2021-09-06,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,7.153200900905298,8.381163803789928,0.8534853951512855,0.1767390332317551,True,
2021-09-06,纳指ETF国泰,513100,纳指ETF国泰,etf,0.4301391456329764,0.5868886562392768,0.7329143970668381,0.014887365328109636,True,
2021-09-06,黄金ETF易方达,159934,黄金ETF易方达,etf,0.0864697833742375,0.2661405528058396,0.32490269694946017,0.015122234392262346,True,
2021-09-07,国证成长100指数,980080.CN,国证成长100指数,index,0.536128400985693,1.2030647833833243,0.4456355205394372,0.04429827204518011,True,
2021-09-07,国证价值100指数,980081.CNI,国证价值100指数,index,4.340901382893796,5.154019848490526,0.842236062432924,0.15397036526218688,True,
2021-09-07,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,9.045966015379022,10.658490773695787,0.8487098415193703,0.1880337443933917,True,
2021-09-07,纳指ETF国泰,513100,纳指ETF国泰,etf,0.46097522971996385,0.6101697380699627,0.7554868767797003,0.016056393185823303,True,
2021-09-07,黄金ETF易方达,159934,黄金ETF易方达,etf,0.1426326169152646,0.3199854575146741,0.445747184959878,0.005204333986452481,True,
2021-09-08,国证成长100指数,980080.CN,国证成长100指数,index,0.7215677543803359,1.3881500954950354,0.5198052838248834,0.017678221772083225,True,
2021-09-08,国证价值100指数,980081.CNI,国证价值100指数,index,5.215993242967051,6.1179360464065855,0.8525740059068945,0.14950386408439864,True,
2021-09-08,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,11.411371174664744,13.216515428911382,0.8634175351320024,0.1891930789067029,True,
2021-09-08,纳指ETF国泰,513100,纳指ETF国泰,etf,0.4784071459736653,0.6208063278313036,0.7706222126390221,0.015282131661441989,True,
2021-09-08,黄金ETF易方达,159934,黄金ETF易方达,etf,0.17296986624460664,0.33743438915011303,0.5126029586974262,0.0009641167379048632,True,
2021-09-09,国证成长100指数,980080.CN,国证成长100指数,index,0.9589706906085136,1.6282116846372277,0.5889717532779998,0.04476123155946854,True,
2021-09-09,国证价值100指数,980081.CNI,国证价值100指数,index,6.624718308084829,7.795149927026317,0.8498513011425833,0.18294486803970322,True,
2021-09-09,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,16.161993051880092,18.639835992248468,0.8670673421483533,0.2480038137153544,True,
2021-09-09,纳指ETF国泰,513100,纳指ETF国泰,etf,0.4816761701531473,0.6190512824051773,0.7780876703489064,0.01635790303508089,True,
2021-09-09,黄金ETF易方达,159934,黄金ETF易方达,etf,0.17392822708075975,0.33276120422311783,0.5226818056714932,-0.0004970866517652883,False,return_10d_not_positive
2021-09-10,国证成长100指数,980080.CN,国证成长100指数,index,1.4063437012903672,2.0719570085610695,0.6787513908249686,0.04982982980952122,True,
2021-09-10,国证价值100指数,980081.CNI,国证价值100指数,index,7.684331025781469,8.886435681574186,0.8647258924874398,0.15352938847438558,True,
2021-09-10,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,21.334732802531548,23.997546364191674,0.8890380907594166,0.21716092406987353,True,
2021-09-10,纳指ETF国泰,513100,纳指ETF国泰,etf,0.38704885252539545,0.5540723340874454,0.6985529302105711,-0.004284323271664947,False,return_10d_not_positive
2021-09-10,黄金ETF易方达,159934,黄金ETF易方达,etf,0.16924921877502266,0.3249410433445137,0.5208613138955759,-0.0063020660284339725,False,return_10d_not_positive
2021-09-13,国证成长100指数,980080.CN,国证成长100指数,index,1.7544515706344592,2.4128043269637347,0.7271420856751594,0.03302462841029352,True,
2021-09-13,国证价值100指数,980081.CNI,国证价值100指数,index,9.633835451794566,10.938434021909407,0.8807326014398621,0.1784213368025518,True,
2021-09-13,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,29.91468060746271,33.30590168521964,0.8981795746048854,0.24716633595752313,True,
2021-09-13,纳指ETF国泰,513100,纳指ETF国泰,etf,0.30688177360746194,0.4962634265171091,0.618384827915345,-0.01390498261877171,False,return_10d_not_positive
2021-09-13,黄金ETF易方达,159934,黄金ETF易方达,etf,0.09205115672725439,0.2460072367706605,0.37418068645301195,-0.012240356829337107,False,return_10d_not_positive
2021-09-14,国证成长100指数,980080.CN,国证成长100指数,index,2.0831536901290706,2.7406843719986025,0.7600852222942996,0.03809459206426724,True,
2021-09-14,国证价值100指数,980081.CNI,国证价值100指数,index,10.430511907400048,11.648202971537751,0.8954610365982532,0.09913422866315291,True,
2021-09-14,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,37.72798684516172,41.23725732371102,0.9149004879009861,0.20225571977241974,True,
2021-09-14,纳指ETF国泰,513100,纳指ETF国泰,etf,0.2019533430284406,0.41101124466948624,0.49135722111651936,-0.015857667762521732,False,return_10d_not_positive
2021-09-14,黄金ETF易方达,159934,黄金ETF易方达,etf,0.03602772929487357,0.16018077332641156,0.22491918690801516,-0.012238020137648409,False,return_10d_not_positive
2021-09-15,国证成长100指数,980080.CN,国证成长100指数,index,2.54501829203925,3.1739753008448996,0.8018393499665155,0.08986863051115002,True,
2021-09-15,国证价值100指数,980081.CNI,国证价值100指数,index,10.750117596164987,11.883875796238168,0.9045969328935538,0.0862214640621437,True,
2021-09-15,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,50.30369794954121,53.982774873357044,0.9318472062162995,0.2691505375244041,True,
2021-09-15,纳指ETF国泰,513100,纳指ETF国泰,etf,0.14964222851404527,0.35449614208180225,0.4221265360893952,-0.010038610038609952,False,return_10d_not_positive
2021-09-15,黄金ETF易方达,159934,黄金ETF易方达,etf,0.008503762025826775,0.08239980318214113,0.10320124196206615,-0.00888273793071992,False,return_10d_not_positive
2021-09-16,国证成长100指数,980080.CN,国证成长100指数,index,2.4046663008531866,3.0428617150528847,0.7902647330167594,0.025985210661288338,True,
2021-09-16,国证价值100指数,980081.CNI,国证价值100指数,index,10.451976275720119,11.576571621124412,0.9028559246891211,0.05206995098302447,True,
2021-09-16,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,62.30812352775184,65.51903297754137,0.9509927222080617,0.21009985200594983,True,
2021-09-16,纳指ETF国泰,513100,纳指ETF国泰,etf,0.1017409774011409,0.2969480923449168,0.342622094648666,-0.010056081995745592,False,return_10d_not_positive
2021-09-16,黄金ETF易方达,159934,黄金ETF易方达,etf,2.137277519050171e-05,0.008188328183593274,0.0026101512679139738,-0.016593559452370288,False,return_10d_not_positive
2021-09-17,国证成长100指数,980080.CN,国证成长100指数,index,2.2948381080545266,2.9336970104024696,0.7822341911647178,0.059040219604159505,True,
2021-09-17,国证价值100指数,980081.CNI,国证价值100指数,index,8.960209364569003,10.285873642612982,0.871117969741342,0.03814999997079549,True,
2021-09-17,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,69.30477459633364,71.93621619407834,0.9634197941319951,0.18876263769026425,True,
2021-09-17,纳指ETF国泰,513100,纳指ETF国泰,etf,0.04616749247733423,0.2180738005040217,0.21170581872113892,-0.021596606247589634,False,return_10d_not_positive
2021-09-17,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.007980921996995053,-0.07885676904973238,0.10120782392139027,-0.0246532320678734,False,score_25_not_positive
2021-09-22,国证成长100指数,980080.CN,国证成长100指数,index,1.9035995418248886,2.5622840224295196,0.7429307310045683,0.04239719070663783,True,
2021-09-22,国证价值100指数,980081.CNI,国证价值100指数,index,8.472689382731868,9.806547854419454,0.8639828723125575,0.05053987908899771,True,
2021-09-22,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,82.13624580917309,83.93761405087072,0.9785392012619527,0.20321231773185033,True,
2021-09-22,纳指ETF国泰,513100,纳指ETF国泰,etf,0.0085212998766849,0.11892643508055012,0.07165185663652773,-0.02817988805249949,False,return_10d_not_positive
