signal_date,rank,label,symbol,name,score_25,annualized_return_25,r_squared_25,return_10d,is_selected
2014-12-11,4,黄金ETF易方达,159934,黄金ETF易方达,0.5919473138411119,0.846685728792177,0.6991346301366657,0.028723667545021758,False
2014-12-12,1,国证价值100指数,980081.CNI,国证价值100指数,8.227939029383736,9.214726395918591,0.8929119190156394,0.13659374984766326,True
2014-12-12,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,3.528148866375866,4.871239559401409,0.7242815351929468,0.08738111893769673,False
2014-12-12,3,国证成长100指数,980080.CN,国证成长100指数,2.0009722728461004,2.3325666103515044,0.857841428393149,0.05052440195122898,False
2014-12-12,4,黄金ETF易方达,159934,黄金ETF易方达,0.5653564327947017,0.8097513520650093,0.6981852285308852,0.03159804538702349,False
2014-12-15,1,国证价值100指数,980081.CNI,国证价值100指数,9.459177914099055,10.338489341186417,0.9149477841424698,0.13331384448772643,True
2014-12-15,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,3.989224367399946,5.2476469223859565,0.7601929829505676,0.09208331618577703,False
2014-12-15,3,国证成长100指数,980080.CN,国证成长100指数,2.486707282220055,2.7491918299561466,0.9045230147725709,0.07594490625876715,False
2014-12-15,4,黄金ETF易方达,159934,黄金ETF易方达,0.5973194645579333,0.8346294672461907,0.7156702321195927,0.0622623757910068,False
2014-12-16,1,国证价值100指数,980081.CNI,国证价值100指数,10.34842403556502,11.164198609070665,0.9269294105138146,0.1194075055429642,True
2014-12-16,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,4.459921494041184,5.653379766304658,0.7888947281807004,0.08582217252450297,False
2014-12-16,3,国证成长100指数,980080.CN,国证成长100指数,2.6684509084516947,2.9183578082255783,0.9143672859203539,0.0667752398321162,False
2014-12-16,4,黄金ETF易方达,159934,黄金ETF易方达,0.4631709415187479,0.7153959504078196,0.6474329932322263,0.0012164648830670366,False
2014-12-17,1,国证价值100指数,980081.CNI,国证价值100指数,11.490496834595959,12.171702958161708,0.9440336224185484,0.10227714396936038,True
2014-12-17,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,4.923803530470327,6.044844528911358,0.8145459336333132,0.08577564061508758,False
2014-12-17,3,国证成长100指数,980080.CN,国证成长100指数,2.7591080992627277,2.98669451624934,0.9237999012793539,0.044285080189846004,False
2014-12-17,4,黄金ETF易方达,159934,黄金ETF易方达,0.37204935354789515,0.6328407121105406,0.5879036326646885,0.007162953308922582,False
2014-12-18,1,国证价值100指数,980081.CNI,国证价值100指数,12.6353262156211,13.19853968995906,0.9573275917208908,0.08215201657654503,True
2014-12-18,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,5.021427374874267,6.103259886260441,0.8227451343139464,0.011054329829512266,False
2014-12-18,3,国证成长100指数,980080.CN,国证成长100指数,2.8055888124413215,3.028003526837546,0.9265474057658991,0.04213127385770843,False
2014-12-18,4,黄金ETF易方达,159934,黄金ETF易方达,0.29328374692632103,0.5472186087451203,0.5359535334495993,0.01005632866027839,False
2014-12-19,1,国证价值100指数,980081.CNI,国证价值100指数,13.8434790380561,14.3067047733982,0.9676217729603662,0.11652788733473951,True
2014-12-19,2,国证成长100指数,980080.CN,国证成长100指数,2.7187828469594293,2.935449660210101,0.9261895660526626,0.04309724902882528,False
2014-12-19,3,黄金ETF易方达,159934,黄金ETF易方达,0.21855210251859683,0.4475909260682549,0.48828537351820434,0.008338141623957629,False
2014-12-22,1,国证价值100指数,980081.CNI,国证价值100指数,14.746289995620318,15.124603662187589,0.974986870729507,0.07870302362634041,True
2014-12-22,2,黄金ETF易方达,159934,黄金ETF易方达,0.18989499991495784,0.4160738738555463,0.4563973175131062,0.014028617300647417,False
2014-12-23,1,国证价值100指数,980081.CNI,国证价值100指数,13.319551585732219,13.812904104830547,0.9642832155096337,0.08828930869982865,True
2014-12-23,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,3.5367357253561114,4.701909464739458,0.7521913707353973,0.010273218574635923,False
2014-12-23,3,国证成长100指数,980080.CN,国证成长100指数,1.0813884288859004,1.6959495648405638,0.6376300635965915,0.003760236222347224,False
2014-12-24,1,国证价值100指数,980081.CNI,国证价值100指数,10.196432440411968,11.043995897015332,0.9232557251463286,0.008969547386173726,True
2014-12-25,1,国证价值100指数,980081.CNI,国证价值100指数,8.233047534664,9.122621049762312,0.9024870692045801,0.031685415380611204,True
2014-12-25,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,1.5957336227462147,2.747205907290877,0.5808569421430181,0.013329580569578559,False
2014-12-26,1,国证价值100指数,980081.CNI,国证价值100指数,7.2660858452517365,8.09516165578218,0.8975837857495712,0.06107754100820362,True
2014-12-26,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,1.250889035637882,2.303817299037726,0.5429636439314705,0.02616490253392545,False
2014-12-29,1,国证价值100指数,980081.CNI,国证价值100指数,6.449487874659691,7.256381813183756,0.8888021662451582,0.05558505884467313,True
2014-12-29,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,1.0052981372286738,1.965827513640149,0.5113867469313977,0.031274994615146046,False
2014-12-30,1,国证价值100指数,980081.CNI,国证价值100指数,5.533492177450618,6.350029737335451,0.8714120100754895,0.03868560393385678,True
2014-12-30,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,0.7291278910371933,1.5883051450392789,0.45906033441650906,0.0052505523024850564,False
2014-12-31,1,国证价值100指数,980081.CNI,国证价值100指数,5.1634549355271275,5.9202017268296325,0.8721755057985574,0.06489783894076773,True
2014-12-31,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,0.6435200283459159,1.4410090933258801,0.44657596633249397,0.024458940245058347,False
2014-12-31,3,黄金ETF易方达,159934,黄金ETF易方达,0.002185132183693877,0.07475370325205466,0.029231089412735112,0.005731715457967246,False
2015-01-05,1,国证价值100指数,980081.CNI,国证价值100指数,5.596997983723229,6.494883119283806,0.8617549971153927,0.11792213188978762,True
2015-01-05,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,0.8329134877070714,1.819273656350966,0.45782748779955373,0.1091170530595591,False
2015-01-05,3,黄金ETF易方达,159934,黄金ETF易方达,0.001755931774090515,0.06838516714187426,0.025677085360449547,0.0013742570167374346,False
2015-01-06,1,国证价值100指数,980081.CNI,国证价值100指数,6.019144793791658,7.026228953301025,0.8566678987828564,0.1115864864038214,True
2015-01-06,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,0.9500014659479653,1.9947153973570044,0.47625915316376266,0.07442358458636322,False
2015-01-06,3,黄金ETF易方达,159934,黄金ETF易方达,0.0022869228186601556,0.07499780146006252,0.030493198122320653,0.00677386253985679,False
2015-01-07,1,国证价值100指数,980081.CNI,国证价值100指数,6.247421181561009,7.275354726363945,0.8587101820509206,0.10382555614606237,True
2015-01-07,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,1.1233314360464963,2.2774924705216235,0.49323167939572377,0.09838051660896063,False
2015-01-07,3,国证成长100指数,980080.CN,国证成长100指数,0.00028505785880071687,0.05239466835634787,0.005440589047381206,0.0203036352733994,False
2015-01-07,4,黄金ETF易方达,159934,黄金ETF易方达,0.00018659480397268053,0.028351142207932112,0.006581562132635166,0.012166333571307364,False
2015-01-08,1,国证价值100指数,980081.CNI,国证价值100指数,6.12215172186308,7.10697415869932,0.8614287297455889,0.11053857955399193,True
2015-01-08,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,1.208519288697447,2.3777420854944413,0.5082634050472049,0.1272315588789774,False
2015-01-08,3,黄金ETF易方达,159934,黄金ETF易方达,0.001092591655969724,0.05226100632733188,0.020906441202574233,0.02454541212338035,False
2015-01-08,4,国证成长100指数,980080.CN,国证成长100指数,3.802485987400641e-05,0.025794893754890635,0.0014741235313984191,0.049644391899626106,False
2015-01-09,1,国证价值100指数,980081.CNI,国证价值100指数,5.651481506882379,6.60543444452596,0.8555805911548878,0.12440735991423058,True
2015-01-09,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,1.1403411893447986,2.2587948445043846,0.5048449584163132,0.12212407989985463,False
2015-01-09,3,黄金ETF易方达,159934,黄金ETF易方达,0.0020081921206634187,0.0645699690800472,0.03110102342118004,0.026867727153759624,False
2015-01-09,4,国证成长100指数,980080.CN,国证成长100指数,4.3113004579085415e-07,0.005481539528800372,7.865127005390882e-05,0.03256016835743791,False
2015-01-12,1,国证价值100指数,980081.CNI,国证价值100指数,5.212189434989414,6.1737430682097605,0.8442511094814358,0.09156086387167695,True
2015-01-12,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,1.1684217103637011,2.2692455490141836,0.514894349300935,0.0717754754893003,False
2015-01-12,3,黄金ETF易方达,159934,黄金ETF易方达,0.00833508573408663,0.11158066709071113,0.0747000887466509,0.03844217427907948,False
2015-01-13,1,国证价值100指数,980081.CNI,国证价值100指数,4.675901892959931,5.606555941230827,0.8340061067746012,0.07673759085185772,True
2015-01-13,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,1.4274629449861653,2.495135966282434,0.5720982600851923,0.059098705941816876,False
2015-01-13,3,黄金ETF易方达,159934,黄金ETF易方达,0.026739758241592845,0.18183489317971824,0.1470551541236057,0.038492245231405375,False
2015-01-13,4,国证成长100指数,980080.CN,国证成长100指数,3.549816851525422e-05,0.025625245156385423,0.001385281127989857,0.013065944066282809,False
2015-01-14,1,国证价值100指数,980081.CNI,国证价值100指数,4.170954928823462,5.132109604931361,0.8127174300439061,0.06158164695853885,True
2015-01-14,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,1.5576512880248823,2.5790822828898787,0.6039556389335217,0.03893098895027247,False
2015-01-14,3,黄金ETF易方达,159934,黄金ETF易方达,0.04512612396762697,0.23022402943783282,0.19600961757909086,0.03211802444815559,False
2015-01-14,4,国证成长100指数,980080.CN,国证成长100指数,0.000671827054215499,0.06878003645127584,0.009767762404304992,0.019864414350763804,False
2015-01-15,1,国证价值100指数,980081.CNI,国证价值100指数,3.8702910332195657,4.776247041661468,0.8103205297926224,0.10318085016349343,True
2015-01-15,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,1.665615895249403,2.6850363458709197,0.6203327183301658,0.09720525723283413,False
2015-01-15,3,黄金ETF易方达,159934,黄金ETF易方达,0.06361198061437308,0.26270924873776735,0.24213833703993293,0.031784547600249624,False
2015-01-15,4,国证成长100指数,980080.CN,国证成长100指数,0.00032889180085318926,0.052726659410053056,0.00623767567551381,0.054461350179967116,False
2015-01-16,1,国证价值100指数,980081.CNI,国证价值100指数,3.8906590952340308,4.7755495251144735,0.8147039570573333,0.07107636033905762,True
2015-01-16,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,1.8994407538051754,2.9283375952608552,0.6486413167932483,0.08284269122223797,False
2015-01-16,3,黄金ETF易方达,159934,黄金ETF易方达,0.20495437496254493,0.4578540239945834,0.44764130972226557,0.047134340733963276,False
2015-01-16,4,国证成长100指数,980080.CN,国证成长100指数,0.005645231102782365,0.1485765579433238,0.03799543602925437,0.06893906213680867,False
2015-01-19,1,黄金ETF易方达,159934,黄金ETF易方达,0.39080159681469423,0.6947656438701597,0.5624941305930905,0.06281456551284714,True
2015-01-19,2,国证成长100指数,980080.CN,国证成长100指数,0.0041235322499966745,0.1318579196668388,0.031272541387089015,0.01739872011078436,False
2015-01-20,1,黄金ETF易方达,159934,黄金ETF易方达,0.6238784347488275,0.9356878442456806,0.666759153264171,0.05530750425266984,True
2015-01-20,2,国证成长100指数,980080.CN,国证成长100指数,0.02805794214649589,0.27399698106109294,0.10240237698180998,0.03341738377763748,False
2015-01-21,1,黄金ETF易方达,159934,黄金ETF易方达,0.9548848969338204,1.2800384640039537,0.7459814089859029,0.07015005158686449,True
2015-01-21,2,国证成长100指数,980080.CN,国证成长100指数,0.13420985211639724,0.5456213491825257,0.24597617435145536,0.05811717710507569,False
2015-01-22,1,黄金ETF易方达,159934,黄金ETF易方达,1.1603292844684958,1.4656499135224879,0.7916824295918008,0.05949969888816353,True
2015-01-22,2,国证成长100指数,980080.CN,国证成长100指数,0.3807463503578715,0.9477785593940842,0.40172500905832165,0.07826702588152568,False
2015-01-23,1,黄金ETF易方达,159934,黄金ETF易方达,1.4100444184050958,1.6946102179888372,0.8320759567226828,0.06905958043768701,True
2015-01-23,2,国证价值100指数,980081.CNI,国证价值100指数,0.9000834231031025,1.9011376486461948,0.473444636554357,0.007772689043292091,False
2015-01-23,3,国证石油天然气指数,399439.SZ,国证石油天然气指数,0.7475058262216886,1.7163070546615398,0.4355315234482321,0.01742762586640878,False
2015-01-23,4,国证成长100指数,980080.CN,国证成长100指数,0.6669071610204124,1.2790080392130045,0.5214253081870945,0.06962476235814763,False
2015-01-26,1,黄金ETF易方达,159934,黄金ETF易方达,1.6956156682707957,1.9395449291194318,0.8742337662889914,0.06063883704587125,True
2015-01-26,2,国证成长100指数,980080.CN,国证成长100指数,1.2563630546638134,1.8718906984574577,0.6711732985794131,0.10231100288701644,False
2015-01-26,3,国证石油天然气指数,399439.SZ,国证石油天然气指数,0.823089227635896,1.8022101645462039,0.45671101174992523,0.05729442710480326,False
2015-01-26,4,国证价值100指数,980081.CNI,国证价值100指数,0.7947736855350043,1.7472036157010429,0.4548832651173925,0.024350066449516206,False
2015-01-27,1,国证成长100指数,980080.CN,国证成长100指数,2.0532074653706616,2.5618602536339887,0.8014517819456368,0.08910272845101219,True
2015-01-27,2,黄金ETF易方达,159934,黄金ETF易方达,1.881563976840217,2.0738389289431924,0.907285493863809,0.04414745948737808,False
2015-01-27,3,国证石油天然气指数,399439.SZ,国证石油天然气指数,0.8035962487983868,1.761026848109005,0.456322542533233,0.0312606907580657,False
2015-01-27,4,国证价值100指数,980081.CNI,国证价值100指数,0.6601075958622868,1.561483603516995,0.42274385358610156,0.0026658833761101786,False
2015-01-28,1,国证成长100指数,980080.CN,国证成长100指数,2.4108600317662874,2.8703223667043254,0.8399265740086233,0.0813891488581382,True
2015-01-28,2,黄金ETF易方达,159934,黄金ETF易方达,2.0176713690889834,2.171288516084083,0.9292506979808708,0.04595118486421268,False
2015-01-28,3,国证石油天然气指数,399439.SZ,国证石油天然气指数,0.6460084597996046,1.5598106722923326,0.4141582509178605,0.02475036138670461,False
2015-01-28,4,国证价值100指数,980081.CNI,国证价值100指数,0.46486954458872254,1.2944696693640299,0.3591196886189786,0.0016954604030554599,False
2015-01-29,1,国证成长100指数,980080.CN,国证成长100指数,2.3270128655707207,2.7831627033431885,0.836103783215932,0.05870785125611344,True
2015-01-29,2,黄金ETF易方达,159934,黄金ETF易方达,1.9075407372996982,2.079568919406405,0.9172769988523339,0.050662401091131626,False
2015-01-30,1,国证成长100指数,980080.CN,国证成长100指数,2.086142609690575,2.572547772502299,0.8109247307238143,0.02359952269406307,True
2015-01-30,2,黄金ETF易方达,159934,黄金ETF易方达,1.5311489952876554,1.8020300004072296,0.8496800802104518,0.0046087353380583895,False
2015-02-02,1,国证成长100指数,980080.CN,国证成长100指数,1.9158733735809719,2.4251591480104464,0.7899990296111978,0.06293761686953636,True
2015-02-02,2,黄金ETF易方达,159934,黄金ETF易方达,1.3796694917793757,1.6656718782513273,0.8282960826761357,0.008219299164235139,False
2015-02-02,3,国证价值100指数,980081.CNI,国证价值100指数,0.0007169649128745252,0.09046265621362748,0.007925534611557428,0.0041904272612587334,False
2015-02-03,1,国证成长100指数,980080.CN,国证成长100指数,2.029326319578673,2.5085307748011942,0.8089700712320346,0.04334876690235556,True
2015-02-03,2,黄金ETF易方达,159934,黄金ETF易方达,1.240644848543001,1.5399967521733346,0.8056152370400324,0.008722015865716415,False
2015-02-04,1,国证成长100指数,980080.CN,国证成长100指数,1.9735480411924753,2.4488303197260834,0.805914572886058,0.019241965451981535,True
2015-02-04,2,纳指ETF国泰,NDX,纳指ETF国泰,3.798255269568557e-05,0.0192882782449042,0.001969203897487337,0.006944126053788358,False
2015-02-10,1,纳指ETF国泰,NDX,纳指ETF国泰,0.05276220594847065,0.22943821331184422,0.22996259074227599,0.02776572907659136,True
2015-02-11,1,纳指ETF国泰,NDX,纳指ETF国泰,0.06528453286783555,0.25293157644046804,0.2581114378307029,0.037895049195848074,True
2015-02-12,1,纳指ETF国泰,NDX,纳指ETF国泰,0.11271202133241083,0.3376238929853572,0.3338389956225615,0.03984839729158285,True
2015-02-13,1,纳指ETF国泰,NDX,纳指ETF国泰,0.23730273834797477,0.49738085620017847,0.4771046882682366,0.056792470559104524,True
2015-02-13,2,国证成长100指数,980080.CN,国证成长100指数,0.1987147534612359,0.6725676030346284,0.2954569214524071,0.026096045808213342,False
2015-02-16,1,国证成长100指数,980080.CN,国证成长100指数,0.20396347337751838,0.6727528810227592,0.3031774060446102,0.04869934258785591,True
2015-02-17,1,纳指ETF国泰,NDX,纳指ETF国泰,0.3685399204922943,0.6368526525611864,0.5786894645255267,0.04697284990762296,True
2015-02-17,2,国证成长100指数,980080.CN,国证成长100指数,0.2190946189425549,0.6928524939837344,0.31622115940265116,0.026610061834567933,False
2015-02-18,1,纳指ETF国泰,NDX,纳指ETF国泰,0.46964498365711504,0.7395616329160157,0.6350315683702425,0.03824889252565855,True
2015-02-19,1,纳指ETF国泰,NDX,纳指ETF国泰,0.5776379901928459,0.8462720619923394,0.6825677180373169,0.04516717780881385,True
2015-02-20,1,纳指ETF国泰,NDX,纳指ETF国泰,0.6809653091525933,0.9531640017195528,0.7144261721215864,0.04390547185948557,True
2015-02-23,1,纳指ETF国泰,NDX,纳指ETF国泰,0.7195473363465067,0.9911316367833796,0.7259856406982699,0.05221723789848198,True
2015-02-24,1,纳指ETF国泰,NDX,纳指ETF国泰,0.7804148328738606,1.0469665472411807,0.7454057008127912,0.05572461952779095,True
2015-02-25,1,纳指ETF国泰,NDX,纳指ETF国泰,0.830820144808347,1.086604621438406,0.7646020718267688,0.03723981176878155,True
2015-02-25,2,国证成长100指数,980080.CN,国证成长100指数,0.19576052260323,0.6402778380536207,0.30574308677982986,0.02096680562994213,False
2015-02-26,1,纳指ETF国泰,NDX,纳指ETF国泰,0.9075032573439984,1.148438391932896,0.7902063042464227,0.03839456765184335,True
2015-02-26,2,国证成长100指数,980080.CN,国证成长100指数,0.19949303763739581,0.6384484341079466,0.31246538793086964,0.03835128311871494,False
2015-02-27,1,纳指ETF国泰,NDX,纳指ETF国泰,1.0306304584483654,1.2274749601559503,0.8396346091796644,0.021320224319844705,True
2015-02-27,2,国证成长100指数,980080.CN,国证成长100指数,0.24930447406245088,0.7165064500508804,0.34794449379310866,0.07698189339906847,False
2015-03-02,1,纳指ETF国泰,NDX,纳指ETF国泰,1.2173014351510187,1.3550855312978207,0.8983207384593351,0.022586525301447447,True
2015-03-02,2,国证成长100指数,980080.CN,国证成长100指数,0.27274017811035667,0.7467740551544386,0.3652244962553659,0.11069760991170075,False
2015-03-03,1,纳指ETF国泰,NDX,纳指ETF国泰,1.3251825824210075,1.4177456889561335,0.9347110647162122,0.016746706834439795,True
2015-03-03,2,国证成长100指数,980080.CN,国证成长100指数,0.3369267908748009,0.843058685523614,0.39964808697218934,0.08630998650349975,False
2015-03-04,1,纳指ETF国泰,NDX,纳指ETF国泰,1.2015226414615283,1.3197242960122044,0.9104345847781656,0.012400549662801241,True
2015-03-04,2,国证成长100指数,980080.CN,国证成长100指数,0.48642935937500703,1.0484041997587035,0.46397120450963636,0.08233008826522781,False
2015-03-05,1,纳指ETF国泰,NDX,纳指ETF国泰,1.0480208075328394,1.1871426219699428,0.8828095193766653,0.00911184872393589,True
2015-03-05,2,国证成长100指数,980080.CN,国证成长100指数,0.6976158920901953,1.2745819335071995,0.5473291859477426,0.07371827578453582,False
2015-03-05,3,国证价值100指数,980081.CNI,国证价值100指数,5.137978521393484e-05,0.03147254835752955,0.001632527008307627,0.007534711974864994,False
2015-03-06,1,国证成长100指数,980080.CN,国证成长100指数,0.7629051407144097,1.3293240573649379,0.5739045618618261,0.03977314819460287,True
2015-03-06,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,0.00013282215378661018,0.048033604124382734,0.0027651923316573956,0.027184637562233993,False
2015-03-09,1,国证成长100指数,980080.CN,国证成长100指数,1.0086566263629377,1.538599589722593,0.6555679808447088,0.030675279377662568,True
2015-03-09,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,0.02280620765297708,0.2867699813594964,0.0795278764704005,0.04372954735711709,False
2015-03-09,3,国证价值100指数,980081.CNI,国证价值100指数,0.013488407970790872,0.2166815261442554,0.06224992139759522,0.013978611310047073,False
2015-03-10,1,国证成长100指数,980080.CN,国证成长100指数,1.3438942160380063,1.804580900270797,0.7447126453772952,0.03778679910174643,True
2015-03-10,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,0.11097896918081834,0.48989329644889157,0.22653702344015703,0.034120610900844284,False
2015-03-11,1,国证成长100指数,980080.CN,国证成长100指数,1.584343085174659,1.983796509394641,0.7986419361419906,0.04432933254868687,True
2015-03-11,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,0.2426808805389242,0.6451309621991981,0.376173048200392,0.010056933211977315,False
2015-03-11,3,国证价值100指数,980081.CNI,国证价值100指数,0.0985032757077225,0.41725369843630267,0.23607526087095876,0.0004953061303585304,False
2015-03-12,1,国证成长100指数,980080.CN,国证成长100指数,1.6726109303743206,2.041663389120591,0.8192393218623404,0.03241893856780309,True
2015-03-12,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,0.41039614625365894,0.803153636110741,0.510980873150243,0.012043284083841144,False
2015-03-13,1,国证成长100指数,980080.CN,国证成长100指数,1.7358951586073743,2.0886369711320487,0.8311138711992219,0.0361053533847544,True
2015-03-13,2,国证价值100指数,980081.CNI,国证价值100指数,0.34961338749604526,0.7099785051833263,0.4924281297865071,0.0037753916806000376,False
2015-03-16,1,国证成长100指数,980080.CN,国证成长100指数,1.9659034616310231,2.327883888732938,0.8445023702196162,0.043739212407174266,True
2015-03-16,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,0.7076068055073703,1.0819885030683012,0.6539873607720785,0.013621628732111812,False
2015-03-16,3,国证价值100指数,980081.CNI,国证价值100指数,0.453283246925934,0.8417379274348014,0.5385087592611111,0.018070967718826658,False
2015-03-17,1,国证成长100指数,980080.CN,国证成长100指数,2.4402302253440755,2.7913770683506045,0.8742030064702014,0.064943416128733,True
2015-03-17,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,1.0872654482381279,1.4251514601492072,0.7629122087306397,0.060009029494286326,False
2015-03-17,3,国证价值100指数,980081.CNI,国证价值100指数,0.6691663243748669,1.0893603168918449,0.6142745554419748,0.06202085492661191,False
2015-03-18,1,国证成长100指数,980080.CN,国证成长100指数,2.998873188243425,3.350095735034646,0.8951604447842477,0.06814085025830319,True
2015-03-18,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,1.4603570466856235,1.7887950509876198,0.8163914842448491,0.05742941501072352,False
2015-03-18,3,国证价值100指数,980081.CNI,国证价值100指数,0.9384153825812389,1.4299475945012783,0.6562585833143971,0.07621405101752421,False
2015-03-19,1,国证成长100指数,980080.CN,国证成长100指数,3.480911641509595,3.8276331774520953,0.909416205820094,0.07935426728259287,True
2015-03-19,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,1.7327485076157065,2.0819514515993065,0.8322713319201798,0.07862509990691802,False
2015-03-19,3,国证价值100指数,980081.CNI,国证价值100指数,1.128048311169955,1.65551631041166,0.6813876154983065,0.09289847376462457,False
2015-03-20,1,国证成长100指数,980080.CN,国证成长100指数,3.741258116557699,4.1222004692411405,0.9075876208530029,0.11042153174055325,True
2015-03-20,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,1.8345402926829346,2.1883637736596473,0.8383159668262072,0.08264893389160366,False
2015-03-20,3,国证价值100指数,980081.CNI,国证价值100指数,1.2030142005421103,1.7406445522210587,0.6911314541541906,0.09709037236819928,False
2015-03-23,1,国证成长100指数,980080.CN,国证成长100指数,4.1339163366630025,4.654575692440767,0.8881403182199104,0.135016476894678,True
2015-03-23,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,1.9805480440614456,2.3514899934539844,0.8422523802248119,0.07435845502602634,False
2015-03-23,3,国证价值100指数,980081.CNI,国证价值100指数,1.350882639147831,1.935084228003174,0.6981001754852891,0.10011037269432643,False
2015-03-24,1,国证成长100指数,980080.CN,国证成长100指数,4.700804808984539,5.356293400305837,0.8776227248335816,0.13984681304325508,True
2015-03-24,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,2.033115887901365,2.3951805019787598,0.8488361884299418,0.07076971024093814,False
2015-03-24,3,国证价值100指数,980081.CNI,国证价值100指数,1.5465615032768032,2.147505441201295,0.7201665120865403,0.1018506076161887,False
2015-03-25,1,国证成长100指数,980080.CN,国证成长100指数,5.486082042927244,6.268612657884124,0.8751668578576663,0.15586958053550726,True
2015-03-25,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,1.8445137668509073,2.214104583197947,0.8330743637171735,0.060126277951447316,False
2015-03-25,3,国证价值100指数,980081.CNI,国证价值100指数,1.633242179172658,2.2228557449606723,0.7347495143917016,0.0837704507272512,False
2015-03-26,1,国证成长100指数,980080.CN,国证成长100指数,5.919174629629816,6.711566805958162,0.881936334802642,0.14584854959295468,True
2015-03-26,2,国证石油天然气指数,399439.SZ,国证石油天然气指数,1.92370147540334,2.2915045296298313,0.8394927657917804,0.07896858840193999,False
2015-03-26,3,国证价值100指数,980081.CNI,国证价值100指数,1.76278881727539,2.3416684546926216,0.752791802675064,0.07615967265871149,False
2015-03-27,1,国证成长100指数,980080.CN,国证成长100指数,6.450591593795231,7.228179406374425,0.8924227293122455,0.13773760691244075,True
2015-03-27,2,国证价值100指数,980081.CNI,国证价值100指数,1.9601102777490793,2.5275048008816396,0.7755119899536322,0.08028911171159692,False
2015-03-27,3,国证石油天然气指数,399439.SZ,国证石油天然气指数,1.8843284212771427,2.244443685578645,0.8395525507655318,0.06331334843494085,False
2015-03-30,1,国证成长100指数,980080.CN,国证成长100指数,7.199291227291959,7.9201196054402985,0.9089876903306857,0.11295495776524889,True
2015-03-30,2,国证价值100指数,980081.CNI,国证价值100指数,2.3870158099919476,3.008057867857703,0.7935405217759148,0.09649914848250929,False
2015-03-30,3,国证石油天然气指数,399439.SZ,国证石油天然气指数,1.9835939307548973,2.3437478312109294,0.8463341936107718,0.06750860361490307,False
2015-03-31,1,国证成长100指数,980080.CN,国证成长100指数,7.825439703702473,8.491842800881766,0.9215243248367603,0.10407034083912725,True
2015-03-31,2,国证价值100指数,980081.CNI,国证价值100指数,2.813233420824288,3.395062138649009,0.8286250165494035,0.06922784727146669,False
2015-03-31,3,国证石油天然气指数,399439.SZ,国证石油天然气指数,1.8874327697878373,2.242514147172591,0.8416592475760085,0.03493755178087321,False
2015-04-01,1,国证成长100指数,980080.CN,国证成长100指数,8.523466366357633,9.173612014063393,0.9291287175968344,0.11211474492880535,True
2015-04-01,2,国证价值100指数,980081.CNI,国证价值100指数,3.3048407925328434,3.8637074845965156,0.8553548128858843,0.06350733143743748,False
2015-04-01,3,国证石油天然气指数,399439.SZ,国证石油天然气指数,2.0094989453904426,2.351759137481966,0.8544663070989564,0.039285791141867143,False
2015-04-02,1,国证成长100指数,980080.CN,国证成长100指数,9.462001032464055,10.097662961860872,0.9370486089902459,0.12461921741689164,True
2015-04-02,2,国证价值100指数,980081.CNI,国证价值100指数,3.9716622468720515,4.4336568239359275,0.8957983002722015,0.06732222717138758,False
2015-04-02,3,国证石油天然气指数,399439.SZ,国证石油天然气指数,2.2422828478617505,2.568851392241576,0.8728737110421704,0.043778904601141644,False
2015-04-03,1,国证成长100指数,980080.CN,国证成长100指数,10.68961227192603,11.311281168157597,0.9450399219160401,0.1278221862594624,True
2015-04-03,2,国证价值100指数,980081.CNI,国证价值100指数,4.616029327028202,4.971627348719756,0.9284745221736854,0.06981349216015476,False
